27325,0,20.034,0.831,Pedestrian
27329,0,20.018,0.912,Pedestrian
27330,0,20.036,0.840,Pedestrian
27331,0,20.018,0.899,Pedestrian
27332,0,20.037,0.873,Pedestrian
27333,0,20.013,0.940,Pedestrian
27334,0,20.036,0.819,Pedestrian
27335,0,20.038,0.820,Pedestrian
27336,0,20.017,0.935,Pedestrian
27337,0,20.035,0.931,Pedestrian
27338,0,20.025,0.882,Pedestrian
27339,0,20.043,0.924,Pedestrian
27340,0,20.035,0.920,Pedestrian
27341,0,20.044,0.946,Pedestrian
27342,0,20.048,0.883,Pedestrian
27343,0,20.046,0.890,Pedestrian
27344,0,20.049,0.857,Pedestrian
27345,0,20.065,0.961,Pedestrian
27346,0,20.081,0.883,Pedestrian
27347,0,20.102,0.869,Pedestrian
27348,0,20.085,0.894,Pedestrian
27350,0,20.087,0.802,Pedestrian
27351,0,20.088,0.782,Pedestrian
27352,0,20.093,0.782,Pedestrian
27354,0,20.085,0.714,Pedestrian
27355,0,20.051,0.807,Pedestrian
27356,0,20.028,0.822,Pedestrian
27357,0,20.066,0.742,Pedestrian
27359,0,19.983,0.862,Pedestrian
27360,0,20.064,0.774,Pedestrian
27361,0,20.003,0.836,Pedestrian
27362,0,20.036,0.843,Pedestrian
27363,0,20.049,0.830,Pedestrian
27364,0,20.022,0.865,Pedestrian
27365,0,20.020,0.719,Pedestrian
27366,0,19.995,0.794,Pedestrian
27367,0,19.993,0.840,Pedestrian
27368,0,19.969,0.896,Pedestrian
27369,0,20.006,0.881,Pedestrian
27370,0,20.065,0.958,Pedestrian
27371,0,20.032,0.878,Pedestrian
27372,0,20.044,0.934,Pedestrian
27373,0,20.049,0.957,Pedestrian
27374,0,20.042,0.928,Pedestrian
27375,0,20.042,0.892,Pedestrian
27376,0,20.051,0.900,Pedestrian
27377,0,20.040,0.890,Pedestrian
27378,0,20.068,0.848,Pedestrian
27379,0,20.044,0.808,Pedestrian
27380,0,20.053,0.895,Pedestrian
27381,0,20.052,0.907,Pedestrian
27382,0,20.037,0.897,Pedestrian
27383,0,20.043,0.835,Pedestrian
27384,0,20.036,0.895,Pedestrian
27385,0,20.025,0.878,Pedestrian
27386,0,20.047,0.844,Pedestrian
27387,0,20.028,0.804,Pedestrian
27388,0,20.010,0.834,Pedestrian
27389,0,20.013,0.830,Pedestrian
