32860,0,6.952,0.989,Pedestrian
32864,0,6.965,0.989,Pedestrian
32865,0,6.957,0.991,Pedestrian
32866,0,6.972,0.989,Pedestrian
32867,0,6.944,0.993,Pedestrian
32868,0,6.950,0.989,Pedestrian
32869,0,6.957,0.986,Pedestrian
32870,0,6.951,0.993,Pedestrian
32871,0,6.956,0.992,Pedestrian
32872,0,6.961,0.991,Pedestrian
32873,0,6.961,0.990,Pedestrian
32874,0,6.984,0.992,Pedestrian
32875,0,6.990,0.995,Pedestrian
32876,0,7.013,0.993,Pedestrian
32877,0,7.040,0.995,Pedestrian
32878,0,7.033,0.995,Pedestrian
32879,0,7.045,0.985,Pedestrian
32880,0,7.048,0.968,Pedestrian
32881,0,7.004,0.744,Pedestrian
32882,0,7.013,0.759,Pedestrian
32883,0,6.980,0.854,Pedestrian
32884,0,6.979,0.849,Pedestrian
32885,0,6.981,0.949,Pedestrian
32886,0,6.974,0.893,Pedestrian
32887,0,6.941,0.804,Pedestrian
32888,0,6.949,0.891,Pedestrian
32889,0,6.929,0.791,Pedestrian
32890,0,6.933,0.805,Pedestrian
32891,0,6.925,0.795,Pedestrian
32892,0,6.915,0.821,Pedestrian
32893,0,6.912,0.783,Pedestrian
32894,0,6.923,0.785,Pedestrian
32895,0,6.991,0.928,Pedestrian
32896,0,7.030,0.928,Pedestrian
32897,0,7.047,0.970,Pedestrian
32898,0,7.042,0.961,Pedestrian
32899,0,7.074,0.982,Pedestrian
32900,0,7.104,0.956,Pedestrian
32901,0,7.081,0.980,Pedestrian
32902,0,7.079,0.986,Pedestrian
32903,0,7.063,0.987,Pedestrian
32904,0,7.026,0.983,Pedestrian
32905,0,7.058,0.988,Pedestrian
32906,0,6.994,0.991,Pedestrian
32907,0,7.008,0.983,Pedestrian
32908,0,7.001,0.986,Pedestrian
32909,0,6.981,0.984,Pedestrian
32910,0,7.004,0.990,Pedestrian
32911,0,7.011,0.987,Pedestrian
32912,0,7.024,0.988,Pedestrian
32913,0,7.019,0.984,Pedestrian
32914,0,7.024,0.985,Pedestrian
32915,0,6.994,0.985,Pedestrian
32916,0,6.981,0.983,Pedestrian
32917,0,7.027,0.985,Pedestrian
32918,0,6.996,0.988,Pedestrian
32919,0,7.018,0.983,Pedestrian
32920,0,7.037,0.988,Pedestrian
32921,0,7.039,0.978,Pedestrian
32922,0,7.031,0.947,Pedestrian
32923,0,7.059,0.932,Pedestrian
32924,0,7.045,0.970,Pedestrian
32925,0,7.013,0.964,Pedestrian
32926,0,6.958,0.778,Pedestrian
32927,0,6.915,0.752,Pedestrian
32928,0,6.969,0.959,Pedestrian
32929,0,6.947,0.936,Pedestrian
32930,0,6.949,0.826,Pedestrian
32931,0,6.940,0.947,Pedestrian
32932,0,6.884,0.950,Pedestrian
32933,0,6.891,0.868,Pedestrian
32934,0,6.889,0.861,Pedestrian
32935,0,6.902,0.860,Pedestrian
32936,0,6.905,0.802,Pedestrian
32937,0,6.897,0.915,Pedestrian
32938,0,6.886,0.968,Pedestrian
32939,0,6.956,0.983,Pedestrian
32940,0,6.935,0.982,Pedestrian
32941,0,6.967,0.975,Pedestrian
32942,0,6.992,0.960,Pedestrian
32943,0,6.969,0.986,Pedestrian
32944,0,6.973,0.989,Pedestrian
32945,0,6.973,0.987,Pedestrian
32946,0,6.967,0.989,Pedestrian
32947,0,6.987,0.984,Pedestrian
32948,0,6.994,0.988,Pedestrian
32949,0,6.977,0.989,Pedestrian
32950,0,6.987,0.972,Pedestrian
32951,0,6.994,0.987,Pedestrian
32952,0,6.990,0.982,Pedestrian
32953,0,6.999,0.984,Pedestrian
32954,0,6.994,0.989,Pedestrian
32955,0,7.033,0.952,Pedestrian
32956,0,6.996,0.987,Pedestrian
32957,0,7.002,0.984,Pedestrian
32958,0,6.999,0.985,Pedestrian
32959,0,7.004,0.989,Pedestrian
32960,0,6.996,0.985,Pedestrian
32961,0,6.998,0.983,Pedestrian
32962,0,6.993,0.990,Pedestrian
32963,0,6.999,0.990,Pedestrian
32964,0,7.003,0.985,Pedestrian
32965,0,6.995,0.986,Pedestrian
32966,0,7.007,0.994,Pedestrian
32967,0,7.038,0.995,Pedestrian
32968,0,7.043,0.992,Pedestrian
32969,0,7.068,0.988,Pedestrian
32970,0,7.077,0.988,Pedestrian
32971,0,7.078,0.992,Pedestrian
32972,0,7.077,0.982,Pedestrian
32973,0,7.113,0.919,Pedestrian
32974,0,7.049,0.815,Pedestrian
32975,0,7.069,0.813,Pedestrian
32976,0,7.076,0.716,Pedestrian
32977,0,7.022,0.741,Pedestrian
32978,0,7.020,0.802,Pedestrian
32979,0,7.086,0.780,Pedestrian
32980,0,7.045,0.933,Pedestrian
32981,0,7.013,0.793,Pedestrian
32982,0,7.043,0.886,Pedestrian
32983,0,7.014,0.842,Pedestrian
32984,0,7.023,0.779,Pedestrian
32985,0,7.004,0.829,Pedestrian
